dataset,method,seed,variant,ablation_method,neighbor_backend,pseudo_weight,pseudo_gate_p,edge_dropout_keep,alpha_mean,beta_mean,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,bad_edge_ratio,oracle_neighbor,acc,nmi,ari,f1_macro,fmi,v_measure,homogeneity,completeness,n_pred_clusters,silhouette,protocol,cluster_method,uses_known_k,stage,run_dir,group,nomix_ari,nomix_f1_macro,delta_ari_vs_nomix,delta_f1_vs_nomix,ari_rank
Macosko,global_random_neighbor_control,1,global_random_neighbor_control,global_random_neighbor_control,global_random_excluding_self,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5000446348866274,0.6066393268242696,0.3875188918758084,0.4890896979733774,0.6083765977656354,0.6066393268242696,0.8031974594456983,0.4873702832685794,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/global_random_neighbor_control/seed1,negative,0.382798485100648,0.6174183150854969,0.004720406775160391,-0.12832861711211951,5.0
Macosko,global_random_neighbor_control,2,global_random_neighbor_control,global_random_neighbor_control,global_random_excluding_self,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5113372612033565,0.6078350484352152,0.3839439600934746,0.5697692473274206,0.605551165648166,0.6078350484352152,0.7988171183851035,0.4905530814399467,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/global_random_neighbor_control/seed2,negative,0.3038171975678505,0.4604124327872176,0.08012676252562406,0.10935681454020302,6.0
Macosko,nm_scmae_nomix,0,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5125870380289234,0.6106231305014275,0.3878266965764106,0.4836887227059757,0.6085756764772327,0.6106231305014275,0.8104306285952423,0.4898525153756968,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/nm_scmae_nomix/seed0,negative,0.3878266965764106,0.4836887227059757,0.0,0.0,4.0
Macosko,nm_scmae_nomix,1,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.549879485806106,0.6002594546039903,0.382798485100648,0.6174183150854969,0.6048925238538281,0.6002594546039902,0.7782492263071837,0.4885300192745935,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/nm_scmae_nomix/seed1,negative,0.382798485100648,0.6174183150854969,0.0,0.0,7.0
Macosko,nm_scmae_nomix,2,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.442822710230316,0.5729016167749271,0.3038171975678505,0.4604124327872176,0.5369454424652917,0.5729016167749272,0.7942996573447545,0.4480226339302482,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/nm_scmae_nomix/seed2,negative,0.3038171975678505,0.4604124327872176,0.0,0.0,8.0
Macosko,random_beta_uniform_0.1,0,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.950003647702081,0.0499963524591709,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5642742367434387,0.6194858127555044,0.3768237487651865,0.6529239886708077,0.5998319046925275,0.6194858127555045,0.80790574424964,0.5023318768059518,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/random_beta_uniform_0.1/seed0,negative,0.3878266965764106,0.4836887227059757,-0.011002947811224129,0.16923526596483202,8.0
Macosko,random_beta_uniform_0.1,1,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500080565001284,0.0499919434211083,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.686194429566149,0.6852154288053748,0.5580397388951099,0.6337488684502359,0.7349595784459397,0.6852154288053749,0.8339429168370701,0.5815078489476153,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/random_beta_uniform_0.1/seed1,negative,0.382798485100648,0.6174183150854969,0.17524125379446193,0.016330553364738987,2.0
Macosko,random_beta_uniform_0.1,2,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500379283470768,0.0499620717074722,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6612212104981253,0.6684275645049572,0.5350112968845268,0.6340047564295133,0.7192299265935613,0.6684275645049571,0.8083079351190795,0.5698185699768625,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/random_beta_uniform_0.1/seed2,negative,0.3038171975678505,0.4604124327872176,0.23119409931667623,0.17359232364229565,3.0
Macosko,snn_neighbormix,0,snn_neighbormix,snn_neighbormix,snn_jaccard_weighted_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5494108194965185,0.6184822298843032,0.3816182885678859,0.565975996095651,0.6036338577504743,0.6184822298843033,0.811911617235336,0.4994851549930406,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/snn_neighbormix/seed0,negative,0.3878266965764106,0.4836887227059757,-0.006208408008524735,0.08228727338967529,5.0
Macosko,snn_neighbormix,1,snn_neighbormix,snn_neighbormix,snn_jaccard_weighted_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5186797000535619,0.6232931451474653,0.3842044161087966,0.5465961116429964,0.6056309324225063,0.6232931451474651,0.8295925387455648,0.499163403556703,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/snn_neighbormix/seed1,negative,0.382798485100648,0.6174183150854969,0.0014059310081485643,-0.07082220344250056,6.0
Macosko,snn_neighbormix,2,snn_neighbormix,snn_neighbormix,snn_jaccard_weighted_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6704606320299946,0.6855864374088196,0.5377214709113876,0.6519169503583494,0.7208616896829608,0.6855864374088196,0.8411549204113427,0.5785801790331365,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/snn_neighbormix/seed2,negative,0.3038171975678505,0.4604124327872176,0.23390427334353703,0.1915045175711318,2.0
Macosko,truncated_normal_beta_mean0.05_std0.02,0,truncated_normal_beta_mean0.05_std0.02,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499906004156384,0.0500093987810292,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6890287448669881,0.6889166699784006,0.5597810625708065,0.6529369924747571,0.7361125687348063,0.6889166699784006,0.840129643524162,0.5838337890460962,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/truncated_normal_beta_mean0.05_std0.02/seed0,negative,0.3878266965764106,0.4836887227059757,0.1719543659943959,0.16924826976878143,1.0
Macosko,truncated_normal_beta_mean0.05_std0.02,1,truncated_normal_beta_mean0.05_std0.02,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500141540169714,0.0499858447177601,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.690858775218711,0.6751679945071453,0.5508046173376637,0.679337225879182,0.7301794507222492,0.6751679945071453,0.8161938380042968,0.5756964335188682,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/truncated_normal_beta_mean0.05_std0.02/seed1,negative,0.382798485100648,0.6174183150854969,0.16800613223701572,0.061918910793685056,3.0
Macosko,truncated_normal_beta_mean0.05_std0.02,2,truncated_normal_beta_mean0.05_std0.02,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499948500224524,0.050005148884175,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.676486341724692,0.6562407550721688,0.5273288453864444,0.65532592637478,0.714689346973699,0.656240755072169,0.776542976097358,0.5682130546220525,12,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Macosko/truncated_normal_beta_mean0.05_std0.02/seed2,negative,0.3038171975678505,0.4604124327872176,0.2235116478185939,0.19491349358756244,4.0
Melanoma_5K,fixed_beta_0.05,0,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7349878129847108,0.733473067579326,0.6660934704374768,0.6527968656196983,0.7323554628741523,0.733473067579326,0.7620200213462026,0.7069877445028829,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/fixed_beta_0.05/seed0,positive,0.6632890209426363,0.6493543351571583,0.0028044494948404886,0.00344253046253995,1.0
Melanoma_5K,fixed_beta_0.05,1,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7356525592732107,0.7311071498119441,0.6615350247303361,0.6515212494286939,0.728614767963011,0.7311071498119442,0.7614393260207305,0.703098979736165,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/fixed_beta_0.05/seed1,positive,0.6606235067505558,0.653429330393209,0.0009115179797802853,-0.0019080809645151131,3.0
Melanoma_5K,fixed_beta_0.05,2,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.734323066696211,0.7321185916788424,0.6602314717992628,0.6475876256645573,0.7275335416048757,0.7321185916788423,0.7632039754016755,0.7034663290096789,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/fixed_beta_0.05/seed2,positive,0.6629823767529525,0.6492363677351997,-0.0027509049536896812,-0.0016487420706423617,4.0
Melanoma_5K,fixed_beta_0.1,0,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7374252160425437,0.7357030066603475,0.6656074013919019,0.6535076277183821,0.7319345216398566,0.7357030066603475,0.7658066267500058,0.7078765979675794,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/fixed_beta_0.1/seed0,positive,0.6632890209426363,0.6493543351571583,0.002318380449265578,0.004153292561223765,2.0
Melanoma_5K,fixed_beta_0.1,1,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7356525592732107,0.7307388877394358,0.6612296095332062,0.6521128184163776,0.7283744790706652,0.7307388877394357,0.7609014841685959,0.702876439289845,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/fixed_beta_0.1/seed1,positive,0.6606235067505558,0.653429330393209,0.0006061027826503862,-0.0013165119768314693,4.0
Melanoma_5K,fixed_beta_0.1,2,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7367604697540439,0.7346901274822326,0.6653686873476252,0.6493684009149558,0.7317071823036021,0.7346901274822325,0.7657033192153212,0.7060913906983163,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/fixed_beta_0.1/seed2,positive,0.6629823767529525,0.6492363677351997,0.002386310594672758,0.00013203317975618578,1.0
Melanoma_5K,gaussian_noise_matched_anchor_target,0,gaussian_noise_matched_anchor_target,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.950003943460829,0.0499960566651733,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,0.0,none,0.730113006869045,0.7255503151945975,0.64451681169179,0.6544800969535545,0.7149018438754046,0.7255503151945975,0.7541401384176413,0.6990490232198314,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/gaussian_noise_matched_anchor_target/seed0,positive,0.6632890209426363,0.6493543351571583,-0.018772209250846328,0.005125761796396122,8.0
Melanoma_5K,gaussian_noise_matched_anchor_target,1,gaussian_noise_matched_anchor_target,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500174491282772,0.0499825502006227,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,0.0,none,0.7376467981387104,0.7283703677878641,0.6498111833831393,0.6573087241462439,0.7192992840297158,0.728370367787864,0.754817991123579,0.7037133692208892,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/gaussian_noise_matched_anchor_target/seed1,positive,0.6606235067505558,0.653429330393209,-0.010812323367416554,0.00387939375303481,8.0
Melanoma_5K,gaussian_noise_matched_anchor_target,2,gaussian_noise_matched_anchor_target,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499905017368931,0.0500094983452821,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,0.0,none,0.7287835142920452,0.7253841217334175,0.6392097214379324,0.6506963682403365,0.7106118664894643,0.7253841217334175,0.7542782067888263,0.6986220532467339,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/gaussian_noise_matched_anchor_target/seed2,positive,0.6629823767529525,0.6492363677351997,-0.02377265531502004,0.001460000505136838,8.0
Melanoma_5K,global_random_neighbor_control,0,global_random_neighbor_control,global_random_neighbor_control,global_random_excluding_self,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7323288278307113,0.7276853308460943,0.6506454431299864,0.6521730882726837,0.7198613932618368,0.7276853308460943,0.7566934756529352,0.7008191504777187,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/global_random_neighbor_control/seed0,positive,0.6632890209426363,0.6493543351571583,-0.012643577812649909,0.0028187531155253742,7.0
Melanoma_5K,global_random_neighbor_control,1,global_random_neighbor_control,global_random_neighbor_control,global_random_excluding_self,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7385331265233769,0.7283923497784854,0.6526262841195906,0.6558013236892433,0.7215539925770028,0.7283923497784854,0.75527217829153,0.7033600526266209,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/global_random_neighbor_control/seed1,positive,0.6606235067505558,0.653429330393209,-0.00799722263096525,0.002371993296034214,7.0
Melanoma_5K,global_random_neighbor_control,2,global_random_neighbor_control,global_random_neighbor_control,global_random_excluding_self,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7345446487923776,0.7324668867832551,0.6579294293488366,0.649529702124003,0.7257077571522956,0.7324668867832551,0.7626814577012105,0.7045550649340421,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/global_random_neighbor_control/seed2,positive,0.6629823767529525,0.6492363677351997,-0.005052947404115882,0.0002933343888033013,7.0
Melanoma_5K,nm_scmae_nomix,0,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7365388876578772,0.7324219572324416,0.6632890209426363,0.6493543351571583,0.7300468685947541,0.7324219572324416,0.7626536505838263,0.7044956546664538,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/nm_scmae_nomix/seed0,positive,0.6632890209426363,0.6493543351571583,0.0,0.0,4.0
Melanoma_5K,nm_scmae_nomix,1,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7358741413693773,0.7324353866409977,0.6606235067505558,0.653429330393209,0.7279039781294432,0.7324353866409978,0.7620876043766427,0.7050042369685868,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/nm_scmae_nomix/seed1,positive,0.6606235067505558,0.653429330393209,0.0,0.0,5.0
Melanoma_5K,nm_scmae_nomix,2,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.736095723465544,0.732759177503414,0.6629823767529525,0.6492363677351997,0.7297697599690081,0.732759177503414,0.7635816796095881,0.7043284720618377,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/nm_scmae_nomix/seed2,positive,0.6629823767529525,0.6492363677351997,0.0,0.0,2.0
Melanoma_5K,random_beta_uniform_0.1,0,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500355257707482,0.0499644739388981,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7349878129847108,0.7319986620816552,0.6578141902800557,0.6554824202470165,0.7256585919202952,0.7319986620816552,0.7610869313446971,0.7050520125709631,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/random_beta_uniform_0.1/seed0,positive,0.6632890209426363,0.6493543351571583,-0.005474830662580588,0.006128085089858182,5.0
Melanoma_5K,random_beta_uniform_0.1,1,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500087772222126,0.0499912233749295,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.8393529802791935,0.7629319934302364,0.7579288397856164,0.6834516053615586,0.8082777660663347,0.7629319934302363,0.7609929939251425,0.764880899263756,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/random_beta_uniform_0.1/seed1,positive,0.6606235067505558,0.653429330393209,0.09730533303506061,0.030022274968349527,1.0
Melanoma_5K,random_beta_uniform_0.1,2,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500126178650294,0.0499873835401719,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7349878129847108,0.7330669342854556,0.6595564377199592,0.6506056480425438,0.7270137294974448,0.7330669342854557,0.7634012592450742,0.7050511932196855,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/random_beta_uniform_0.1/seed2,positive,0.6629823767529525,0.6492363677351997,-0.0034259390329932637,0.0013692803073441784,5.0
Melanoma_5K,snn_neighbormix,0,snn_neighbormix,snn_neighbormix,snn_jaccard_weighted_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7369820518502105,0.7345467778451625,0.664731469158731,0.6533014778022337,0.7312211036531935,0.7345467778451625,0.7646559116916923,0.7067189721624156,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/snn_neighbormix/seed0,positive,0.6632890209426363,0.6493543351571583,0.0014424482160947383,0.003947142645075341,3.0
Melanoma_5K,snn_neighbormix,1,snn_neighbormix,snn_neighbormix,snn_jaccard_weighted_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7232439618878794,0.7213789527970443,0.6585471607341504,0.5266687643166059,0.7262115578097317,0.7213789527970443,0.7497254410448154,0.6950978864356832,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/snn_neighbormix/seed1,positive,0.6606235067505558,0.653429330393209,-0.0020763460164053837,-0.12676056607660313,6.0
Melanoma_5K,snn_neighbormix,2,snn_neighbormix,snn_neighbormix,snn_jaccard_weighted_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7347662308885442,0.7242074761681234,0.6588176285483427,0.6307522872653443,0.7263877457722503,0.7242074761681233,0.7555775989872409,0.6953383698165995,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/snn_neighbormix/seed2,positive,0.6629823767529525,0.6492363677351997,-0.0041647482046097695,-0.01848408046985539,6.0
Melanoma_5K,truncated_normal_beta_mean0.05_std0.02,0,truncated_normal_beta_mean0.05_std0.02,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499980870415182,0.0500019133748377,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7345446487923776,0.7306368471310641,0.6567315111663948,0.6550672647538958,0.7247761473376464,0.730636847131064,0.7597871040355368,0.7036407218970304,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/truncated_normal_beta_mean0.05_std0.02/seed0,positive,0.6632890209426363,0.6493543351571583,-0.006557509776241477,0.005712929596737415,6.0
Melanoma_5K,truncated_normal_beta_mean0.05_std0.02,1,truncated_normal_beta_mean0.05_std0.02,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500171209521152,0.049982877297546,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7367604697540439,0.733558457528846,0.6619387347706249,0.6545038458555835,0.728977038885434,0.7335584575288461,0.7632362014540507,0.706102312781264,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/truncated_normal_beta_mean0.05_std0.02/seed1,positive,0.6606235067505558,0.653429330393209,0.0013152280200691147,0.0010745154623744702,2.0
Melanoma_5K,truncated_normal_beta_mean0.05_std0.02,2,truncated_normal_beta_mean0.05_std0.02,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500066870275664,0.0499933122465496,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7354309771770441,0.7332710317434945,0.6608251761448788,0.6508344890564367,0.7280374527577141,0.7332710317434946,0.7636706008044242,0.7051990499265158,9,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Melanoma_5K/truncated_normal_beta_mean0.05_std0.02/seed2,positive,0.6629823767529525,0.6492363677351997,-0.0021572006080736728,0.0015981213212370449,3.0
Pollen,fixed_beta_0.05,0,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.8770764119601329,0.9326978141586804,0.9139044285681596,0.753825884260667,0.924080404661744,0.9326978141586802,0.9200311418064626,0.9457181362159056,11,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/fixed_beta_0.05/seed0,optional,0.9146531193248576,0.7713381694705973,-0.0007486907566980339,-0.01751228520993031,3.0
Pollen,fixed_beta_0.05,1,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.8837209302325582,0.9284487965758044,0.9090415528973084,0.7612327970536925,0.9199704028123612,0.928448796575804,0.9144428666104204,0.9428904396182772,11,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/fixed_beta_0.05/seed1,optional,0.9149502753877962,0.7556659027247263,-0.005908722490487794,0.0055668943289661765,7.0
Pollen,fixed_beta_0.05,2,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.8803986710963455,0.915462044941003,0.9007142898244723,0.7471811134601832,0.9126943801832236,0.915462044941003,0.8986919590100724,0.9328699102279414,11,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/fixed_beta_0.05/seed2,optional,0.910607240445616,0.7475385386970753,-0.009892950621143703,-0.00035742523689208383,8.0
Pollen,fixed_beta_0.1,0,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.8770764119601329,0.9237620871160372,0.905287513612575,0.7673841881281301,0.9165749607718636,0.923762087116037,0.9100878968393954,0.9378534586078988,11,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/fixed_beta_0.1/seed0,optional,0.9146531193248576,0.7713381694705973,-0.00936560571228262,-0.003953981342467161,6.0
Pollen,fixed_beta_0.1,1,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.8770764119601329,0.9278341875956972,0.9079614013909724,0.7541862550789209,0.9190206645506246,0.9278341875956972,0.9137369263164616,0.942373254151642,11,,fixed,kmeans_known_k,True,full,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/fixed_beta_0.1/seed1,optional,0.9149502753877962,0.7556659027247263,-0.006988873996823797,-0.0014796476458054375,8.0
